,Song,Artist,Date,Year,Month,Day,Lyrics,Compound,Positive,Negative,Neutral
3796,Anyone Else But You,Michael Cera & Ellen Page,2008-02-02,2008,02,02,,0.0,0.0,0.0,0.0
3797,God Must Be Busy,Brooks & Dunn,2008-02-02,2008,02,02,"That anchor man says the fight began somewhere in the Middle East. The world prays for peace. There's a single mom just got laid off when she lost a job to some foreign hands in some faraway land. Last night in Oklahoma some twister took thirteen and they're praying that they find the missing three. God must be busy.  That highway sign went from slow ahead to traffic's dead. Thought it couldn't get worse than that Amber Alert. They say she's 4, Colorado plates, headed out-of-state in a Chevy van. It's hard to understand. ...  ",0.3515,0.14,0.117,0.743
3798,Long Road To Ruin,Foo Fighters,2008-02-02,2008,02,02,"Here now, don't make a sound Say, have you heard the news today? One flag was taken down To raise another in its place  A heavy cross you bear A stubborn heart remains unchanged No harm, no life, no love No stranger singin' in your name  But maybe the season The colours change in the valley skies Dear God, I've sealed my fate Runnin' through hell, heaven can wait  Long road to ruin there in your eyes Under the cold streetlights No tomorrow, no dead end in sight  Let's say we take this town No king or queen of any state ...  ",-0.9643,0.094,0.265,0.641
3799,I Gotta Feeling,The Black Eyed Peas,2009-09-24,2009,09,24,"I gotta feeling that tonight's gonna be a good night That tonight's gonna be a good night That tonight's gonna be a good, good night  A feeling that tonight's gonna be a good night That tonight's gonna be a good night That tonight's gonna be a good, good night  A feeling, woohoo, that tonight's gonna be a good night That tonight's gonna be a good night That tonight's gonna be a good, good night  A feeling, woohoo, that tonight's gonna be a good night That tonight's gonna be a good night That tonight's gonna be a good, good night  Tonight's the night, let's live it up I got my money, let's spend it up Go out and smash it like oh my God Jump off that sofa, let's get, get off  I know that we'll have a ball If we get down and go out and just lose it all I feel stressed out, I wanna let it go Let's go way out spaced out and losing all control  Fill up my cup, Mazel Tov Look at her dancing, just take it off Let's paint the town, we'll shut it down Let's burn the roof, and then we'll do it again ...  ",0.9939,0.282,0.034,0.684
3800,Down,Jay Sean Featuring Lil Wayne,2009-09-24,2009,09,24,"Baby, are you down, down, down, down, down? Down, down Even if the sky is falling down? Down, down  You oughta know Tonight is the night to let it go Put on a show I wanna see how you lose control  So leave it behind 'Cause we have a night to get away So come on and fly with me As we make our great escape  So baby, don't worry You are my only You won't be lonely Even if the sky is falling down You'll be my only No need to worry  Baby, are you down, down, down, down, down? Down, down Baby, are you down, down, down, down, down? Down, down Even if the sky is falling down?  ...  ",0.7198,0.107,0.085,0.808
3801,Party In The U.S.A.,Miley Cyrus,2009-09-24,2009,09,24,"I hopped off the plane at LAX With a dream and my cardigan Welcome to the land of fame excess (woah) Am I gonna fit in? Jumped in the cab, here I am for the first time Look to my right, and I see the Hollywood sign This is all so crazy Everybody seems so famous  My tummy's turnin' and I'm feelin' kinda home sick Too much pressure and I'm nervous That's when the taxi man turned on the radio And a Jay-Z song was on And a Jay-Z song was on And a Jay-Z song was on  So I put my hands up They're playing my song, the butterflies fly away I'm noddin' my head like, yeah Movin' my hips like, yeah I got my hands up, they're playing my song They know I'm gonna be okay Yeah, it's a party in the U.S.A. Yeah, it's a party in the U.S.A. ...  ",0.9621,0.21,0.062,0.728
3802,Run This Town,"Jay-Z, Rihanna & Kanye West",2009-09-24,2009,09,24,"Feel it comin' in the air And the screams from everywhere I'm addicted to the thrill It's a dangerous love affair  Can't be scared when it goes down Got a problem, tell me now Only thing that's on my mind Is who's gonna run this town tonight ...  ",0.2746,0.159,0.14,0.7
3803,Use Somebody,Kings Of Leon,2009-09-24,2009,09,24,I've been roaming around always looking down and all I see Painted faces fill the places I can't reach  You know that I could use somebody You know that I could use somebody  Someone like you and all you know and how you speak  Countless lovers undercover of the street You know that I could use somebody ...  ,0.7028,0.104,0.019,0.878
3804,You Belong With Me,Taylor Swift,2009-09-24,2009,09,24,"You're on the phone with your girlfriend—she's upset She's going off about something that you said 'Cause she doesn't get your humor like I do.  I'm in the room, it's a typical Tuesday night. I'm listening to the kind of music she doesn't like. And she'll never know your story like I do  But she wears short skirts I wear t-shirt She's cheer captain And I'm on the bleachers  Dreaming about the day when you wake up and find That what you're looking for has been here the whole time.  If you could see That I'm the one Who understands you Been here all along So, why can't you see You belong with me You belong with me?  Walk in the streets with you in your worn out jeans I can't help thinking this is how it ought to be. Laughing on a park bench thinking to myself ...  ",0.7293,0.089,0.057,0.854
3805,Whatcha Say,Jason Derulo,2009-09-24,2009,09,24,"Wha- wha- what did she say Mmh whatcha say Mmh that you only meant well? Well of course you did Mmh whatcha say (Jason Derulo) Mmh that it's all for the best? Of course it is  I (I) was so wrong (wrong) for so long (long) Only tryin' to please myself (myself) Girl, I (I) was caught up (up) in her lust (lust) When I don't really want no one else So, no I know I should of treated you better But me and you were meant to last forever So let me in (let me in) give me another chance (another chance) To really be your man 'Cause when the roof cave in and the truth came out I just didn't know what to do But when I become a star we'll be living so large I'll do anything for you So tell me girl Mmh whatcha say Mmh that you only meant well? Well of course you did Mmh whatcha say, (whatcha say, whatcha say) Mmh that it's all for the best? Of course it is Mmh whatcha say ...  ",0.972,0.16,0.028,0.813
3806,Obsessed,Mariah Carey,2009-09-24,2009,09,24,"I was like, ""Why are you so obsessed with me?"" So, oh, oh, oh, oh So, oh, oh, oh, oh So, oh, oh, oh, oh So, oh, oh, oh, oh Will the real MC, please, step to the mic? So, oh, oh, oh, oh So, oh, oh, oh, oh So, oh, oh, oh, oh So, oh, oh, oh, oh  All up in the blogs Saying we met at the bar When I don't even know who you are Saying we up in your house Saying I'm up in your car But you in LA and I'm out at Jermaine's I'm up in the A You so so lame And no one here even mentions your name It must be the weed, it must be the E 'Cause you've beem popping hood You get it popping  Oh, why you so obsessed with me (boy, I wanna know) Lying that you're sexing me (when everybody knows) It's clear that you're upset with me Finally found a girl that you couldn't impress Last man on the earth still couldn't hit this  You're delusional, you're delusional Boy you're losing your mind It's confusing yo, you're confused you know Why you're wasting your time? Got you all fired up with your Napoleon complex Seeing right through you like you're bathing in Windex Boy why you so obsessed with me?  So, oh, oh, oh, oh ...  ",-0.9742,0.039,0.141,0.82
3807,Hotel Room Service,Pitbull,2009-09-24,2009,09,24,"DJ Tim Johnson, I want everybody to stop what they're doin' (Mr. 305) Now if you know you're with somebody  You're gonna take the hotel room tonight, Make some noise (woo) Meet me at the hotel room, Meet me at the hotel room Meet me at the hotel room, Meet me at the hotel room  Forget about your boyfriend And meet me at the hotel room You can bring your girlfriends And meet me at the hotel room Forget about your boyfriend And meet me at the hotel room You can bring your girlfriends And meet me at the hotel room.  We at the hotel, motel, Holiday Inn, We at the hotel, motel, Holiday Inn. We at the hotel, motel, Holiday Inn, We at the hotel, motel, Holiday Inn. She like that freaky stuff, Two in the ""O"" and one in the eye That kinky stuff, you nasty, But I like your type  And like T.I., it's whatever you like, Bring your girls, just whatever the night Your man just left, I'm the plumber tonight, I'll check yo' pipes, oh you the healthy type, Well, here goes some egg whites. ...  ",0.9153,0.127,0.057,0.816
3808,Good Girls Go Bad,Cobra Starship Featuring Leighton Meester,2009-09-24,2009,09,24,"I make them good girls go bad I make them good girls go Good girls go bad, good girls go bad I know your type, you're daddy's little girl Just take a bite (One bite) Let me shake up your world 'Cause just one night couldn't be so wrong I'm gonna' make you lose control  She was so shy 'till I drove her wild I make them good girls go bad I make them good girls go bad You were hanging in the corner with your five best friends You heard that I was trouble but you couldn't resist I make them good girls go bad I make them good girls go Good girls go bad, bad, bad ...  ",-0.9136,0.184,0.261,0.554
3809,She Wolf,Shakira,2009-09-24,2009,09,24,"SOS, she's in disguise SOS, she's in disguise There's a she wolf in disguise Coming out, coming out, coming out  A domesticated girl, that's all you ask of me Darling, it is no joke, this is lycanthropy The moon's awake now, with eyes wide open My body's craving, so feed the hungry  I've been devoting myself to you Monday to Monday and Friday to Friday Not getting enough retribution or decent incentives to keep me at it I'm starting to feel just a little abused like a coffee machine in an office So I'm gonna go somewhere cozy to get me a lover and tell you all about it  There's a she wolf in the closet ...  ",0.8028,0.135,0.087,0.777
3810,Knock You Down,Keri Hilson Featuring Kanye West & Ne-Yo,2009-09-24,2009,09,24,"Heh... not again... Oh... this ain't supposed to happen to me...  Keep rockin', and keep knockin' Whether you Louis Vuitton-ed up or Reebok-in' You see the hate, that they're servin' on a platter So what we gon' have - dessert or disaster?  I never thought I'd... be in love like this When I look at you my mind goes on a trip And you came in... and knocked me on my face Feels like I'm in a race But I... already won first place  I never thought I'd... fall for you as hard as I did (As hard as I did, yeah) You got me thinkin' about our life, our house and kids (yeah) Every morning I look at you and smile Cause boy you came around and you knocked me down... knocked me down  Sometimes love comes around And it knocks you down Just get back up When it knocks you down (knocks you down) Sometimes love comes around And it knocks you down Just get back up When it knocks you down (Knocks you down)  I've never thought I Would hear myself say (ooh) Ya'll go ahead I think I'm gonna kick it with my girl today (Kick it with my girl today) I used to be commander and chief Of my pimp ship flyin' high (flyin' high) 'Til I met this pretty little missile who shot me out the sky (oh shot me out the sky) ...  ",0.9581,0.109,0.042,0.849
3811,Best I Ever Had,Drake,2009-09-24,2009,09,24,"You know alot of girls be Thinkin' my songs are about them, but  This is not to get confused This one's for you Baby, you my everything You all I ever wanted We could do it real big Bigger than you ever done it You'll be up on everything Other hoes ain't ever on it I want this forever I swear I can spend whatever on it 'Cause she hold me down Every time I hit her up  When I get right  I promise that we gon' live it up She made me beg for it  'Til she give it up And I say the same thing every single time I say you the fuckin' best You the fuckin' best You the fuckin' best You the fuckin' best You the best I ever had Best I ever had Best I ever had Best I ever had I say you the fuckin'... Know you got a roommate Call me when there's no one there Put the key under the mat You know I'll be over there (Yup!) I'll be over there Shorty, I'll be over there I'll be hittin' all the spots that you ain't even know was there And you don't even have to ask twice  You could have my heart or we can share it like the last slice Always felt like you was so accustomed to the fast life Have a nigga thinkin' that he met you in a past life  Sweatpants hair tied chillin' with no make-up on That's when you're the prettiest I hope that you don't take it wrong You don't even trip when friends say You ain't bringin' Drake along ...  ",0.9977,0.244,0.021,0.734
3812,Throw It In The Bag,Fabolous Featuring The-Dream,2009-09-24,2009,09,24,"Fabolous:] Girl you know what it is ATL Just throw it in the bag (radio killer) Wass up fabo  Now I know you ain't over there starin at my girl Yea I know you ain't over there starin at my girl Nigga I know you don't call yourself holla'n at my girl I know you don't call yourself holla'n at my girl Keepin that baton, Louie Vuitton Gucci down to her feet, Yup just like me. I'm the one, with them ones. Fuck the price on the tag Just throw it in the bag.  Un-huh un-huh un-huh Just throw it in the bag Un-huh un-huh un-huh Just throw it in the bag  Look at price tags Where they do that at Heard that in ATL When you in ATL Just ask my baby girl I treat that lady well ...  ",0.4215,0.051,0.025,0.924
3813,Boom Boom Pow,The Black Eyed Peas,2009-09-24,2009,09,24,"Gotta get that Gotta get that Gotta get that Gotta get that that that that that  Boom boom boom (gotta get that) Boom boom boom (gotta get that) Boom boom boom (gotta get that) Boom boom boom (gotta get that)  Boom boom boom (that) Boom boom boom (that) Boom boom boom, boom boom  Yo, I got that hit that beat the block You can get that bass on below I got that rock and roll That future flow  That digital spit Next-level visual shit I got that (boom boom boom) How the beat bang (boom boom boom)  I like that boom boom pow Them chickens jockin' my style They try to copy my swagger I'm on that next shit now  I'm so three thousand and eight You so two thousand and late I got that boom boom boom That future boom boom boom Let me get it now  Boom boom boom (gotta get that) Boom boom boom (gotta get that) Boom boom boom (gotta get that) Boom boom boom (gotta get that) ...  ",-0.8225,0.014,0.057,0.929
3814,Battlefield,Jordin Sparks,2009-09-24,2009,09,24,"Don't try to explain your mind I know what's happening here One minute it's love And suddenly it's like a battlefield  One word turns into a war Why is it the smallest things that tear us down My world's nothing when you're gone I'm out here without a shield, can't go back now  Both hands tied behind my back for nothing, oh no These times when we climb so fast to fall again Why we gotta fall for it now  I never meant to start a war You know I never wanna hurt you Don't even know we're fighting for Why does love always feel like a battlefield (Battlefield) A battlefield (Battlefield) A battlefield (Battlefield) Why does love always feel like a battlefield (Battlefield) A battlefield (Battlefield) A battlefield (Battlefield) Why does love always feel like  Can't swallow our pride Neither of us wanna raise that flag, mm If we can't surrender ...  ",0.4456,0.174,0.169,0.657
3815,Break Up,Mario Featuring Gucci Mane & Sean Garrett,2009-09-24,2009,09,24,"I love you, But I don’t think I can love you anymore  When I kiss you so good Why would you wanna break up? When this loving is so good Why would you wanna break up? When I hit that so good Why would you wanna break up? When this feeling is so good Why would you wanna break up?  Loving you, loving you, loving you When I’m, when I’m Loving you, loving you Why would you wanna break up? (Do anything for you) Why would you wanna break up? (See I been driving through your hood) Why would you wanna break up?  Ohhh!  Now baby girl done dumped me She no longer wants me I’m no longer hired She said that I’ve been fired On to the next one More fish in the sea Girls are like buses Miss one, Next fifteen; one comin’ Gucci Mane crazy and his ice game stuntin’ Swag so stupid still the b**** straight dumped me Over, no more smokin’ doja Baby girl went AWOL She used to be my soulja  (Don’t) Don’t I lace you with the Gucci? (Don’t) Don’t I deck you in the Louis? (Do-on’t) Don’t I make your earlobe freeze? (Don’t) When I dive, I dive deep? ...  ",0.988,0.23,0.106,0.665
3816,Paparazzi,Lady Gaga,2009-09-24,2009,09,24,"We are the crowd We're c-coming out Got my flash on, it's true Need that picture of you It's so magical We'd be so fantastico  Leather and jeans Garage Glamorous Not sure what it means But this photo of us It don't have a price Ready for those flashing lights 'Cause you know that, baby, I…  I'm your biggest fan I'll follow you until you love me Papa-paparazzi Baby, there's no other superstar You know that I'll be Your papa-paparazzi  Promise I'll be kind But I won't stop until that boy is mine ...  ",0.9586,0.222,0.039,0.739
3817,Be On You,Flo Rida Featuring Ne-Yo,2009-09-24,2009,09,24,"(feat. Ne-Yo)  Ohhhhhhh ohhhhhhh ohhhhhh yeah yeah yeah  I said excuse me little mama if I may, Take this thought and send it your way, And if you don't like that, then send it right back, But I just gotta say I wanna be on you (on you), I wanna be on you (on you) And if you don't like that, then send it right back But I just gotta say, I just gotta say  Hey, sh sh shawty with no limits, that's what I need all the time, I'm wit with with it, she with it, she not sure she put it down Come get get get it, the business, I hi hit it, whose is it The Benz with the windows tinted, oh I get dirty south Showning, like them grown men, goose patrongen Let let me go in, sexy moanin, ca catch me jonesin Let no not ever with this little mama off schedule Got me achy, call me papi, hottest I be fly as feathers But but bout that, sh shawty housed that, you you got that prowl cat I wanna pop it like ecstasy, pretty face and all that But what I look for, this gal is hood core, but that is outdoors Deserve an encore, the definition of a shone  I said excuse me little mama if I may, Take this thought and send it your way, And if you don't like that, then send it right back, ...  ",0.6832,0.078,0.067,0.855
3818,Big Green Tractor,Jason Aldean,2009-09-24,2009,09,24,,0.0,0.0,0.0,0.0
3819,Say Hey (I Love You),Michael Franti & Spearhead Featuring Cherine Anderson,2009-09-24,2009,09,24,"(This one goes out to you and yours, worldwide)  I say hey, I'll be gone today But I'll be back all around the way It seems like everywhere I go The more I see, the less I know But I know one thing That I love you (baby girl) I love you, I love you, I love you  I've been a lot of places all around the way I've seen a lot of joy and I've seen a lot of pain But I don't want to write a love song for the world I just want to write a song about a boy and a girl  Junkies on the corner always calling my name And the kids on the corner playing ghetto games When I saw you getting down, well, I hope it was you And when I look into your eyes I knew it was true  I say hey, I'll be gone today But I'll be back all around the way It seems like everywhere I go The more I see, the less I know But I know one thing That I love you (baby girl) I love you, I love you, I love you  ...  ",0.9947,0.269,0.027,0.704
3820,Love Drunk,Boys Like Girls,2009-09-24,2009,09,24,"Top down in the summer sun The day we met was like a hit-and-run And I still taste it on my tongue  The sky was burning up like fireworks You made me want you oh so bad it hurt But girl, in case you haven't heard  I used to be love drunk but now I'm hung-over I'll love you forever, forever is over We used to kiss all night, now it's just a bar fight So don't call me crying, say hello to goodbye  'Cause just one sip would make me sick I used to be love drunk but now I'm hung-over I'll love you forever but now it's over  ...  ",0.9464,0.235,0.126,0.639
3821,Fallin' For You,Colbie Caillat,2009-09-24,2009,09,24,I don't know but I think I may be Fallin' for you Dropping so quickly Maybe I should Keep this to myself Waiting 'til I Know you better I am trying Not to tell you But I want to I'm scared of what you'll say So I'm hiding what I'm feeling But I'm tired of Holding this inside my head I've been spending all my time Just thinking 'bout you I don't know what to do I think I'm fallin' for you I've been waiting all my life And now I found you I don't know what to do I think I'm fallin' for you I'm fallin' for you As I'm standing here ...  ,-0.7066,0.062,0.096,0.842
3822,No Surprise,Daughtry,2009-09-24,2009,09,24,"And I hope... And I hope...  I've practiced this for hours, gone 'round and 'round And now I think that I've got it all down And as I say it louder I love how it sounds 'Cause I'm not taking the easy way out Not wrapping this in ribbons Shouldn't have to give a reason why  It's no surprise, I won't be here tomorrow I can't believe that I stayed till today Yeah, you and I will be a tough act to follow But I know in time we'll find this was no surprise  (And I hope...) It came out like a river once I let it out When I thought that I wouldn't know how Held onto it forever just pushing it down Felt so good to let go of it now Not wrapping this in ribbons ...  ",0.8603,0.123,0.061,0.817
3823,I Know You Want Me (Calle Ocho),Pitbull,2009-09-24,2009,09,24,"Ha, ha It's Mr. 305 checkin' in for the remix You know that S 75 Street Brazil? Well this year's gon' be called Calle Ocho Ha, ha  Que ola cata, que ola omega And this how we gon' do it, dale  One two three four Uno dos tres cuatro  I know you want me, want me You know I want cha, want cha I know you want me You know I want cha, want cha  I know you want me, want me You know I want cha, want cha I know you want me You know I want cha, want cha (Ha ha ha)  One two three four Uno do' tres cuatro  (Woo-ooo!) 6 to tha clock, on my way to the top uh Pit got it locked from brews to the locker All I.P uh, big and packer  That he's not, but damn he's hot Label flop but Pit won't stop Got her in the car, quit playin' with his, como? Watch him make a movie like Albert Hitchcock, ha enjoy me  ...  ",0.9718,0.241,0.017,0.742
3824,21 Guns,Green Day,2009-09-24,2009,09,24,"Do you know what's worth fighting for? When it's not worth dying for Does it take your breath away? And you feel yourself suffocating  Does the pain weigh out the pride? And you look for a place to hide Did someone break your heart inside? You're in ruins  One, twenty-one guns Lay down your arms, give up the fight One, twenty-one guns Throw up your arms into the sky, you and I  When you're at the end of the road ...  ",-0.8299,0.068,0.153,0.779
3825,Waking Up In Vegas,Katy Perry,2009-09-24,2009,09,24,"You gotta help me out It's all a blur last night We need a taxi 'cause you're hung-over and I'm broke I lost my fake ID but you lost the motel key Spare me your freakin' dirty looks Now don't blame me You want to cash out And get the hell out of town  Don't be a baby Remember what you told me Shut up and put your money where your mouth is That's what you get for waking up in Vegas Get up and shake the glitter off your clothes, now That's what you get for waking up in Vegas  ...  ",-0.9432,0.051,0.182,0.767
3826,Fire Burning,Sean Kingston,2009-09-24,2009,09,24,"Somebody call 9-1-1 Shawty fire burning on the dance floor (woah) (Fire burning) What a guann? (Fire burning) Kingston Let's go, hey (Hey, hey) Red One (Hey) Hey, Hey (Hey)  Shawty got that super thing Hotter than the sun of South of Spain Got me soon as I walked through the door, oh My pocket started tickle-ing The way she dropped it low that thang Got me wanna spend my money on her, her  She get it, pop it, lock it, drop it That birthday cake Got a candle, need to blow that crazy flame away Now take my red, black cord and my jewelry Shawty is cool like the fire, cool like fire  Somebody call 9-1-1 Shawty fire burning on the dance floor (woh-oha) I gotta cool her down ...  ",0.1531,0.108,0.111,0.781
3827,One Time,Justin Bieber,2009-09-24,2009,09,24,"Aye, aye, aye, aye Aye, aye, aye, aye Me plus you (I'ma tell you one time) Me plus you (One time, I'ma tell you one time) Me plus you (One time, I'ma tell you one time) One time (one time) One time When I met you girl my heart went knock knock  Now them butterflies in my stomach won't stop stop And even though it's a struggle love is all we got So we gonna keep keep climbin' to the mountain top Your world is my world  And my fight is your fight My breath is your breath When you're hurt and now you're my One love My one heart My one life for sure  Let me tell you one time (girl I love, girl I love you) I'ma tell you one time (girl I love, girl I love you)  And I'll be your one guy You'll be my number one girl Always making time for you ...  ",0.9735,0.189,0.06,0.752
3828,Ice Cream Paint Job,Dorrough,2009-09-24,2009,09,24,"Haha Yo Mr. DO double R  I say... Yeah buddy, rollin like a big shot Chevy tuned up like a nascar pit stop Fresh paint job, fresh inside Is the outside frame and the trunk wide Are the rims big, do it ride good Lean back right hand on the pinewood  Cream on the inside, clean on the outside Cream on the inside, clean on the outside Cream on the inside, clean on the outside Ice cream paint job  Ice cream paint job Cream on the inside, clean on the outside Cream on the inside, clean on the outside Cream on the inside, clean on the outside Ice cream paint job Ice cream paint job  Clean on the outside, cream on the inside, ice cream paint job Got screens on the dash, watchin saved by the bell,  got a house by the bayside Yeah I'm livin like that And I'm ridin like that Boy I'm ridin like that And the steerin wheel wood like a baseball bat Just like archie said we ready Whole click straight lunatics like nelly Grand marquis paint job grape jelly Or a triple BC big black box chevy Crank my car, she be hummin Rims so big you could see me comin Primetime click, we get money ...  ",0.995,0.269,0.019,0.712
3829,Toes,Zac Brown Band,2009-09-24,2009,09,24,"I got my toes in the water, ass in the sand Not a worry in the world, a cold beer in my hand Life is good today, life is good today  Well, the plane touched down just about three o'clock And the city's still on my mind Bikinis and palm trees danced in my head I was still in the baggage line  Concrete and cars are their own prison bars Like this life I'm living in But the plane brought me farther, I'm surrounded by water And I'm not going back again  I got my toes in the water, ass in the sand Not a worry in the world, a cold beer in my hand Life is good today, life is good today  Adios and vaya con Dios Yeah, I'm leaving GA ...  ",0.7717,0.162,0.105,0.733
3830,Never Say Never,The Fray,2009-09-24,2009,09,24,"Some things we don't talk about Rather do without and just hold the smile Falling in and out of love Ashamed and proud of, together all the while  You can never say never While we don't know when But time and time again Younger now than we were before  Don't let me go Don't let me go Don't let me go  Don't let me go Don't let me go Don't let me go  Picture, you're the queen of everything ...  ",0.7269,0.109,0.053,0.838
3831,Sweet Dreams,Beyonce,2009-09-24,2009,09,24,"Turn the lights on!  Every night I rush to my bed With hopes that maybe I'll get a chance to see you When I close my eyes  I'm going out of my head Lost in a fairytale Can you hold my hands And be my guide?  Clouds filled with stars cover your skies And I hope it rains You're the perfect lullaby What kind of dream is this?  You can be a sweet dream Or a beautiful nightmare Either way, I don't wanna wake up from you (Turn the lights on)  Sweet dream or a beautiful nightmare Somebody pinch me Your love is too good to be true (Turn the lights on)  My guilty pleasure I ain't going nowhere Baby, long as you're here I'll be floating on air ...  ",0.9895,0.292,0.033,0.675
3832,Pretty Wings,Maxwell,2009-09-24,2009,09,24,"Time will bring the real end of our trial One day they'll be no remnants No trace, no residual feelings within ya One day you won't remember me  Your face will be the reason I smile But I will not see why I cannot have forever I'll always love ya, I hope you feel the same  Oh, you played me dirty, your game was so bad You toyed with my affliction, had to fill out my prescription Found the remedy, I had to set you free  Away from me to see clearly The way that love can be when you are not with me I had to leave, I had to live ...  ",0.8405,0.17,0.117,0.713
3833,Already Gone,Kelly Clarkson,2009-09-24,2009,09,24,"Remember all the things we wanted Now all our memories, they're haunted We were always meant to say goodbye Even with our fists held high It never would have work out right, yeah We were never meant for do or die  I didn't want us to burn out I didn't come here to hurt you Now, I can't stop  I want you to know That it doesn't matter Where we take this road Someone's gotta go And I want you to know You couldn't have loved me better But, I want you to move on So, I'm already gone  Looking at you makes it harder But, I know that you'll find another That doesn't always make you wanna cry Started with a perfect kiss then We could feel the poison set in ...  ",-0.8631,0.091,0.176,0.734
3834,American Ride,Toby Keith,2009-09-24,2009,09,24,"Winters getting colder, Summer gettin warmer Tidal wave comin cross the Mexican border Why buy a gallon it's cheaper by the barrel Just don't get busted singing Christmas carols  [Chorus] That's us, that's right Gotta love this American ride Both ends of the o-zone burnin Funny how the world keeps turnin Look Ma, no hands I love this American Ride Gotta love this American Ride  Mama gets her box off watchin desperate housewives Daddy works his ass off payin for the good life ...  ",0.9274,0.203,0.079,0.719
3835,Please Don't Leave Me,P!nk,2009-09-24,2009,09,24,"(Da da da da-da)  I don't know if I can yell any louder How many times have I kicked you out of here? Or said something insulting? (Da da da da-da) I can be so mean when I wanna be I am capable of really anything I can cut you into pieces When my heart is Broken (Da da da da-da)  Please, don't leave me (da da da da-da) Please, don't leave me (da da da da-da) I always say how I don't need you But it's always gonna come right back to this Please, don't leave me (da da da da-da)  ...  ",0.1631,0.126,0.082,0.793
3836,I'm Yours,Jason Mraz,2009-09-24,2009,09,24,"Well you done done me and you bet I felt it I tried to be chill but you're so hot that I melted I fell right through the cracks, now I'm trying to get back  Before the cool done run out I'll be giving it my bestest And nothing's going to stop me but divine intervention I reckon it's again my turn to win some or learn some  But I won't hesitate no more, no more It cannot wait, I'm yours  Well open up your mind and see like me Open up your plans and then you're free Look into your heart and you'll find love love love love  Listen to the music of the moment people, dance and sing We're just one big family And it's our God-forsaken right to be loved loved loved loved loved  ...  ",0.9981,0.427,0.014,0.559
3837,Evacuate The Dancefloor,Cascada,2009-09-24,2009,09,24,"Turn up the music Let's get out on the floor I like to move it Come and give me some more Watch me getting physical, out of control There's people watching me I never miss a beat  Steal the night Kill the lights Feel it under your skin Time is right Keep it tight Cos it's pulling you in Wrap it up Can't stop cos it feels like a overdose (Feels like an overdose)  Oh, oh, evacuate the dancefloor Oh, oh, I'm infected by the sound Oh, oh, stop, this beat is killing me Hey Dr. DJ let the music take me underground  (Everybody in the club!) Oh, oh, evacuate the dancefloor Oh, oh, I'm infected by the sound (Everybody in the club!) Oh, oh, stop, this beat is killing me Hey Dr. DJ come burn this place right down to the ground  My body's aching System overload Temperature's rising ...  ",-0.9319,0.098,0.149,0.752
3838,New Divide,Linkin Park,2009-09-24,2009,09,24,I remembered black skies The lightning all around me I remembered each flash As time began to blur Like a startling sign That fate had finally found me And your voice was all I heard That I get what I deserve  So give me reason To prove me wrong To wash this memory clean Let the floods cross the distance in your eyes Give me reason To fill this hole Connect the space between Let it be enough to reach the truth that lies Across this new divide ...  ,0.25,0.108,0.064,0.828
3839,Her Diamonds,Rob Thomas,2009-09-24,2009,09,24,"Oh what the hell she says I just can't win for losing And she lays back down  Man there's so many times I don't know what I'm doin' Like I don't know now  By the light of the moon, she rubs her eyes Says it's funny how the night can make you blind I can just imagine  And I don't know what I'm supposed to do But if she feels bad then I do too So I let her be  And she says ooh I can't take no more Her tears like diamonds on the floor And her diamonds bring me down Cause I can't help her now  She's down in it She tried her best but now she can't win It's hard to see them on the ground Her diamonds falling down  way down She sits down and stares into the distance And it takes all night And I know I could break her concentration ...  ",-0.758,0.078,0.112,0.81
3840,LoveGame,Lady Gaga,2009-09-24,2009,09,24,"Let's have some fun, this beat is sick I wanna take a ride on your disco stick Let's have some fun, this beat is sick I wanna take a ride on your disco stick  I wanna kiss you But if I do, then I might miss you, babe It's complicated and stupid Got my ass squeezed by sexy Cupid Guess he wants to play, wants to play A LoveGame, a LoveGame  Hold me and love me Just wanna touch you for a minute Maybe three seconds is enough for my heart to quit it  Let's have some fun, this beat is sick I wanna take a ride on your disco stick Don't think too much, just bust that kick I wanna take a ride on your disco stick  Let's play a LoveGame, play a LoveGame Do you want love, or you want fame? Are you in the game? Dans the LoveGame  Let's play a LoveGame, play a LoveGame Do you want love, or you want fame? Are you in the game? ...  ",0.9857,0.273,0.091,0.635
3841,Only You Can Love Me This Way,Keith Urban,2009-09-24,2009,09,24,"Well, I know there's a reason And I know there's a rhyme We were meant to be together And that's why  We can roll in the poarches We can stroll hand in hand And when I say it's forever You understand  That you're always in my heart You're always on my mind But when it all becomes too much You're never far behind  ...  ",0.8176,0.132,0.0,0.868
3842,Small Town USA,Justin Moore,2009-09-24,2009,09,24,"A lot of people called it prison when I was growin' up But these are my roots and this is what I love 'Cause everybody knows me and I know them And I believe that's the way we we're supposed to live I wouldn't trade one single day in small town USA  Give me a Saturday night, my baby by my side A little Hank Jr. and a six pack of light Old dirt road and I'll be just fine Give me a Sunday morning that's full of grace A simple life and I'll be okay here in small town USA ...  ",0.6124,0.106,0.056,0.838
