,Song,Artist,Date,Year,Month,Day,Lyrics,Compound,Positive,Negative,Neutral
1312,Obsession,Animotion,1985-04-25,1985,04,25,You are an obsession I cannot sleep I am a possession Unopened at your feet There is no balance No equality Be still I will not accept defeat  I will have you Yes I will have you I will find a way And I will have you Like a butterfly A wild butterfly I will collect you and capture you  You are an obsession You're my obsession Who do you want me to be To make you sleep with me  You are an obsession You're my obsession Who do you want me to be To make you sleep with me  I feed you I drink you ...  ,-0.8076,0.094,0.171,0.735
1313,Some Like It Hot,The Power Station,1985-04-25,1985,04,25,"We want to multiply, are you gonna do it? I know you qualify, are you gonna do it? Don't be so circumscribed, are you gonna do it? Just get yourself untied, are you gonna do it?  Feel the heat pushing you to decide Feel the heat burning you up, ready or not  Some like it hot, and some sweat when the heat is on Some feel the heat and decide that they can't go on Some like it hot, but you can't tell how hot till you try Some like it hot, so let's turn up the heat till we fry ...  ",-0.5907,0.027,0.064,0.909
1314,All She Wants to Do Is Dance,Don Henley,1985-04-25,1985,04,25,"They're picking up the prisoners  And putting 'em in a pen And all she wants to do is dance, dance Rebels been rebels since I don't know when And all she wants to do is dance Molotov cocktail the local drink And all she wants to do is dance, dance Crazy people walking round with blood in their eyes And all she wants to do is dance, dance Wild-eyed pistol wavers  Who ain't afraid to die And all she wants to do is All she wants to do is dance and make romance She can't feel the heat coming off the street She wants to party ...  ",0.2837,0.081,0.08,0.839
1315,One More Night,Phil Collins,1985-04-25,1985,04,25,"One more night, one more night I've been trying ooh so long to let you know Let you know how I feel And if I stumble if I fall, just help me back So I can make you see  Please give me one more night, give me one more night One more night cos I can't wait forever Give me just one more night, oh just one more night Oh one more night cos I can't wait forever  I've been sitting here so long Wasting time, just staring at the phone ...  ",0.2551,0.055,0.033,0.912
1316,Smooth Operator,Sade,1985-04-25,1985,04,25,"He's laughing with another girl And playing with another heart Placing high stakes making hearts ache He's loved in seven languages Diamond nights and ruby lights high in the sky Heaven help him when he falls  Diamond life, lover boy We move in space with minimum waste and maximum joy City lights and business nights When you require streetcar desire for higher heights No place for beginners or sensitive hearts When sentiment is left to chance No place to be ending but somewhere to start  No need to ask He's a smooth operator ...  ",0.8316,0.199,0.09,0.712
1317,Missing You,Diana Ross,1985-04-25,1985,04,25,Since you've been away I've been down and lonely Since you've been away I've been thinking of you Trying to understand The reason you left me What were you going through? I'm missing you Tell me why the road turns Ooh ooh I'm missing you Tell me why the road turns As I look around I see things that remind me Just to see you smile Made my heart fill with joy I'll still recall All those dreams we shared together ...  ,0.6705,0.125,0.076,0.8
1318,Everything She Wants,Wham!,1985-04-25,1985,04,25,"Ah, ha-ha, ha-ha, ha-ha Oh, yeah oh, yeah (To work to work)  Somebody told me Boy, everything she wants Is everything she sees I guess I must have loved you Because I said you were the perfect girl for me, baby And now we're six months older And everything you want And everything you see Is out of reach not good enough I don't know what the hell you want from me Oh  Uh-huh, uh-huh, oh, oh, oh, oh Ah ha, ah ha, doo doo doo la, la, la, la, la Uh-huh, uh-huh, oh, oh, oh, oh Ah ha, ah ha, doo doo doo La, la, la, la, la  Somebody tell me Oh... (won't you tell me) Why I work so hard for you (give you money) (Work to give you money) Oh  Some people work for a living Some people work for fun Girl, I just work for you They told me marriage was a give and take Well, you've shown me you can take You've got some giving to do And now you tell me that you're having my baby I'll tell you that I'm happy if you want me to But one step further and my back will break ...  ",0.9727,0.171,0.04,0.789
1319,Don't Come Around Here No More,Tom Petty And The Heartbreakers,1985-04-25,1985,04,25,"(Hey)  Don't come around here no more Don't come around here no more Whatever you're looking for (Hey) Don't come around here no more  I've given up (Stop!) I've given up (Stop! Ahh, ahh, ahh, ooh, ooh) I've given up (Stop!) On waiting any longer I've given up On this love getting stronger  (Don't come around here no more) (Don't come around here no more) (Don't come around here no more) ...  ",-0.5386,0.089,0.164,0.747
1320,Everybody Wants To Rule The World,Tears For Fears,1985-04-25,1985,04,25,Welcome to your life There's no turning back Even while we sleep We will find you Acting on your best behaviour Turn your back on mother nature Everybody wants to rule the world  It's my own design It's my own remorse Help me to decide ...  ,0.765,0.179,0.078,0.743
1321,New Attitude,Patti LaBelle,1985-04-25,1985,04,25,"Runnin' hot, runnin' cold I was runnin' into overload It was extreme  I took it so high, so low So low, there was nowhere to go Like a bad dream  Somehow the wires uncrossed, the tables were turned Never knew I had such a lesson to learn  I'm feelin' good from my head to my shoes Know where I'm goin' and I know what to do I tidied up my point of view I got a new attitude  I'm in control, my worries are few 'Cause I've got love like I never knew Ooh, ooh, ooh, ooh, ooh I got a new attitude  ...  ",-0.6653,0.105,0.154,0.741
1322,Material Girl,Madonna,1985-04-25,1985,04,25,"Some boys kiss me, some boys hug me I think they're okay If they don't give me proper credit I just walk away  They can beg and they can plead But they can't see the light, that's right 'Cause the boy with the cold hard cash Is always Mister Right  'Cause we are living in a material world And I am a material girl You know that we are living in a material world And I am a material girl  Some boys romance, some boys slow dance That's alright with me If they can't raise my interest then I  Have to let them be Some boys try and some boys lie but I don't let them play, no way Only boys that save their pennies  ...  ",0.7189,0.119,0.064,0.817
1323,Suddenly,Billy Ocean,1985-04-25,1985,04,25,"I used to think that love was just a fairy tale until that first hello, until that first smile but if i had to do it all again I wouldn't change a thing 'cause this love is everlasting  Suddenly, life has new meaning to me there's beauty up above and things we never take notice of You wake up, and suddenly you're in love  ooh yeah ...  ",0.9775,0.3,0.0,0.7
1324,Lover Girl,Teena Marie,1985-04-25,1985,04,25,"Hee...  Sugar pop Funky pops  Coffee, tea or me, baby, touché olé My opening line might be a bit passé, yes But don't think that I don't know what I'm feeling for you 'Cause I got a vibe on you the first time that I saw you, saw you  I need your love and I won't bring no pain A little birdie told me that you feel the same I'm for the real and for you I'm true blue Let's make a deal, sugar, all I want to do is be your one and only lover  I just want to be your lovergirl I just want to rock your world Hey... hey... hey...  Hook, line and sinker baby, that's how you caught me My second verse might be a bit old hat ...  ",0.9589,0.175,0.01,0.814
1325,Forever Man,Eric Clapton,1985-04-25,1985,04,25,"How many times must I tell you, babe? How many bridges I've got to cross? How many times must I explain myself? Before I can talk to the boss 'Fore I can talk to the boss  How many times must I say I love you Before you finally understand? Won't you be my forever woman? I'll try to be your forever man ...  ",0.7319,0.084,0.0,0.916
1326,Fresh,Kool & The Gang,1985-04-25,1985,04,25,Conversation is going 'round People talking 'bout the girl who's come to town Lovely lady pretty as can be No one knows her name she's just a mystery I have seen her maybe once or twice One thing I can say ooh she's very nice She's a lady one I really want to know Somehow I've got to let my feeling show  She's fresh (fresh) exciting She's so exciting to me She's fresh (fresh) exciting She's so inviting to me yeah  I've been thinking about the way you walk Baby ooh I like the way you talk Tell you something I really can't hide Heaven must have sent you to be by my side Fresh and lovely (fresh) like a dream come true I'll give anything to spend the night with you What a feeling and I can't stop it baby Miss frisky lady take me away  She's fresh (fresh) exciting She's so exciting to me yeah She's fresh (fresh) exciting She's so inviting to me yeah  Fresh as a summer breeze (a summer breeze) She'll take you by surprise She means so much to me ...  ,0.9963,0.354,0.03,0.617
